image,CSI_A_equal,CSI_B_extent,CSI_C_width,CSI_D_extent_width
20160328_154318_641_361,71.10885629040462,67.98482318063486,69.8866340681824,68.19457436833973
20160328_154318_641_721,56.30785467104153,52.15943124091077,53.3045213377082,50.74277020990503
20160328_154321_1281_1,22.923576471226507,21.606062303142735,23.948257096725655,24.132249367593133
20160328_154321_1281_361,14.660554988988181,14.952788989354953,16.771666100099292,16.535134214146307
20160328_154321_1281_721,45.55220906014719,47.151283619604314,46.229754243295645,46.455937111846204
20160328_154321_1921_1081,25.421438608978082,23.87706361192273,25.161460957721427,25.323911751140628
20160328_154321_1921_721,52.87533708437696,54.341291233858136,54.26180637311908,54.17257272231304
20160328_154321_1_721,48.22783026186503,50.08954749534763,49.18395468093883,49.63344983830963
20160328_154321_641_1,41.37155522027077,37.455992751085184,38.135774699541734,37.59101361263685
20160328_154321_641_361,28.827167206194698,28.394483630618723,29.950611635695708,29.727255532579573
20160328_154321_641_721,80.8623835854988,82.20542517308976,81.26542517308975,82.80990686839903
20160328_154325_1281_1,21.119479086506264,21.15691902478291,21.99960220384049,22.219105799978742
20160328_154325_1281_361,78.4939618048188,79.17806604365813,76.84828441042326,76.41917715476924
20160328_154325_1281_721,56.74573575302628,56.98679233301519,58.8627020688542,58.613658019631885
20160328_154325_1921_1,26.422272895437075,25.16884942655414,26.254150297802457,26.596105462741914
20160328_154325_1921_1081,28.801834137746706,27.426868301860175,27.774513222411244,27.23284413576188
20160328_154325_1921_721,32.51816456769574,32.41386339938745,35.64441148976238,35.97121325118452
20160328_154325_1_361,54.99030997264928,56.523668407661155,55.538425032149064,56.44940139581025
20160328_154325_641_361,39.398417427473724,41.292718315533754,40.72687556342913,41.09041944618823
20160328_154325_641_721,19.864195271167524,18.88968575305871,20.497169463848223,20.67638879535499
20160328_154452_1281_361,63.51804244722631,66.58225056672151,67.35429127873238,68.90590808931485
20160328_154452_1281_721,27.28739404686595,22.76102634860387,23.692137459714978,23.692137459714978
20160328_154452_1921_721,65.2255021988031,65.69086163925488,64.23856608532594,65.30721508912258
20160328_154452_1_361,55.342023034332954,57.872971427506535,57.023021862103185,58.309073113828646
20160328_154452_1_721,19.255181753597313,19.951648362479148,22.366292864708427,23.01930084286374
20160328_154452_641_361,48.70013510649853,51.92671293374126,50.568224388565895,52.3437518422162
20160328_154454_361_1,24.503147420347315,20.333629047388968,21.06474015850008,21.06474015850008
20160328_154454_361_1921,73.73492530624729,75.00232393335392,75.69064789624416,77.61129231921737
20160328_154454_721_1,55.54735674887308,54.702278473199954,54.03110515283076,52.964676484281284
20160328_154454_721_1281,80.99570398868234,82.83725870408453,82.14170314852898,83.40545207983475
20160328_154454_721_1921,47.93209042983103,47.596411050537256,49.37319726545818,50.14543324735631
20160328_154454_721_641,63.786773531525085,63.842762226267844,62.884394760174644,62.88615375740647
20160329_103609_1_1921,15.170472373225863,15.684744339169383,17.16713903989253,17.158255163801062
20160329_103609_361_1,60.66736846772507,61.957632090558846,61.317730181969985,61.36925414691331
20160329_103609_361_1281,53.09229261435273,51.25871185140278,50.788188647865894,50.08154716522264
20160329_103609_361_1921,72.71387997110457,76.25309278529524,74.37876504775612,74.36420389640634
20160329_103609_361_641,44.45505257289766,45.21745083686188,46.66595074830375,46.68704223543439
20160329_103609_721_1281,15.807396592829608,15.382459730701903,15.977668779270596,15.899943621570745
20160329_103609_721_1921,11.290052152602396,9.232041722081917,9.432041722081918,9.432041722081918
20160329_103609_721_641,21.59104270501441,21.641563541387075,22.694950464146093,22.619393651826815
20160329_103800_1_641,23.6304393446302,22.965895015863442,25.543521661394582,25.304653740197438
20160329_103800_361_1,68.35102873608227,71.79452012118965,69.3700756767452,69.83193409997693
20160329_103800_361_1281,64.16126500555548,68.152722379661,67.91748272150062,69.13282465409848
20160329_103800_361_1921,31.580007734776267,30.318726531887584,31.667963165139014,31.629977365762603
20160329_103800_361_641,67.23558511942203,69.81944758629741,68.83152614929064,69.54208874732896
20160329_103800_721_1,21.42366202681148,20.586413204992645,20.843772616562607,20.87976635386482
20160329_103800_721_1281,32.45447878298996,33.16232199696956,35.11347354614475,35.55683548359714
20160329_103800_721_1921,66.96369128502259,70.33455755618624,69.2001131117418,71.3020641391292
20160329_103800_721_641,48.27906597301534,49.9068128172489,49.50905580317485,49.283211251004786
20160329_111111_361_1281,19.879126835783627,19.445583628860756,21.074016519995553,20.64421346413508
20160329_111111_361_1921,60.85415903503676,58.14255682051491,58.626523967102216,56.604281823743676
20160329_111111_361_641,18.995989517459737,19.98060704820822,20.660433961904186,20.494915564353644
20160329_111111_721_1,36.152583118510094,36.32564591398415,36.21103591633699,35.629064267880175
20160329_111111_721_1281,48.73914542724413,48.23926993990959,48.96988076897567,48.28342801699647
20160329_111111_721_1921,20.332161833838462,19.243607431921223,19.89508783392812,19.58276866305697
20160329_111111_721_641,34.53619281456719,35.002948264385736,36.200684380656206,36.34459313022391
20160330_165325_1281_1081,31.140358540638708,29.616367690779477,29.778629352283303,29.032207953947765
20160330_165325_1281_361,33.52740331818098,32.9439849103005,32.21812529383646,30.22253077636176
20160330_165325_1281_721,54.45762067270954,54.85057190568388,53.208334221925746,50.85057190568387
20160330_165325_1921_1081,43.57730120262536,42.84306480136887,42.18252845082426,40.08513588541173
20160330_165325_1921_361,51.560547097504525,51.01030251025431,49.461036760795636,46.56474695469876
20160330_165325_1921_721,42.01024967402698,39.006674248206565,38.329454832502144,36.202638570630405
20160330_165325_1_721,58.07322442365614,59.09438158525284,57.52265167484373,55.82426158196539
20160330_165325_641_361,20.90479198087854,20.12834503685509,19.770060290327272,18.680403077758463
20160330_165325_641_721,69.11185276535858,68.70684769401598,68.65600787991664,67.28227295159662
20160330_165333_1281_1081,39.734639305036296,39.93556118641648,40.50307412922673,39.892685558408516
20160330_165333_1281_721,27.731399870992902,28.719026810847044,31.175844315437352,31.049262665391485
20160330_165333_1921_1081,12.840906529723494,11.502677192858304,12.461391029226212,12.257519773265201
20160330_165333_1921_361,28.725888945086375,28.68828780783842,28.512368793858776,27.952549184028392
20160330_165333_1921_721,67.66217531193254,68.64685426452795,68.38496392370365,66.64463204230573
20160330_165333_1_1081,47.78908899431736,47.671252537973174,47.74349490129279,46.97567535770353
20160330_165333_1_721,46.69751415988935,48.34381958205094,48.561669000484365,48.300090268822395
20160330_165333_641_1081,13.787138105400999,13.547474925762723,13.694746142314612,12.95739027343924
20160330_165333_641_721,57.918419673993384,58.47365478630594,58.28506027266076,56.93414698870729
20160330_165644_1281_1081,31.116445527555143,29.583328165492784,29.970431523892337,29.007838594133894
20160330_165644_1281_361,65.46946235909327,65.4831145212845,64.22449492748856,62.61725351931096
20160330_165644_1281_721,34.26719950156224,33.66836530908144,33.74126918946022,32.41239628493669
20160330_165644_1921_361,38.37070689456811,38.96692695805689,37.75819096735262,35.86070416372969
20160330_165644_1921_721,59.00510299177948,60.07691455865617,59.159750982468054,57.92729843468871
20160330_165644_1_1081,35.67553981792783,34.637821457906206,34.46409680473277,33.50788116068914
20160330_165644_1_361,14.41178993859504,12.975969449194336,14.162980017479795,14.044299703194
20160330_165644_1_721,70.54282456183996,72.07921576835129,71.38507104224496,70.16477132390685
20160330_165644_641_1081,6.052386758694422,6.22719110791754,6.695164536472201,6.477073660957328
20160330_165644_641_361,24.0547950561823,21.362989240459235,21.886854046238273,21.751661988943315
20160330_165644_641_721,63.57808464469965,66.31260168671162,63.55253470123567,62.95593502004495
20160330_170014_1281_721,28.27188011635403,27.546005999890255,26.875429017098046,24.847546947556527
20160330_170014_1921_721,36.310392965527384,34.10647086438093,33.47548642013503,31.199172149802614
20160330_170014_1_361,18.492505865299837,14.79400469223987,14.79400469223987,14.79400469223987
20160330_170014_1_721,39.16431631914914,36.91297236004642,36.884530309196805,35.388337157018526
20160330_170014_641_361,15.851771166397914,15.980060338901533,15.589100724022305,14.170002829543451
20160330_170014_641_721,4.2868993495891,4.329038914071176,4.753010460700211,4.446020830857654
20160330_170114_1281_361,2.878287182964933,2.878389064002364,3.4538427385204877,3.4539446195579195
20160330_170114_1281_721,45.96746715112858,47.110008418623565,45.57365773642988,42.86445286306801
20160330_170114_1921_721,39.161227327717135,39.7523711255681,38.72157640645412,37.39057130040167
20160330_170114_1_721,40.92259386080852,40.21994112478853,39.617442201505646,37.67418404632369
20160330_170114_641_361,14.244885498662432,12.960078738105757,12.958759161847277,12.28521421811357
20160330_170114_641_721,29.94822104933102,29.591812484381684,29.37890494412257,28.019947475538608
20160330_170201_1281_721,23.77560886501553,23.399066401527175,23.064367272775492,21.63877423840467
20160330_170201_1921_721,25.34912714906049,25.65261474734315,25.457669649031434,24.22474747142738
20160330_170201_1_721,46.90522294453937,47.1960915476205,47.41707664494998,46.219985938750305
20160330_170201_641_361,4.41854839990311,4.432004533846894,5.061326177680887,4.84730654336561
20160330_170201_641_721,26.596439798042464,26.183165424440563,26.395045766119956,25.29116893285296
20160330_170256_1281_721,69.68289898922392,73.8203636853491,72.19591924090464,72.49743030249024
20160330_170256_1921_721,52.27253223694112,57.27253223694111,55.605865570274446,58.484692456219555
20160330_170256_1_1,24.177363536609814,22.764655023237918,25.59958946148416,25.658688619462023
20160330_170256_1_361,64.38577777662887,69.0199623878753,69.0199623878753,71.5086222213031
20160330_170256_641_361,48.52420690108726,49.56476380062128,52.501179061460256,52.946534999191876
20160330_170256_641_721,66.72504176750384,70.16105638578638,68.16405012088627,69.37404594380327
20160330_170302_1281_1,21.29080093194362,20.766881887506315,20.930947975384196,20.704508569799135
20160330_170302_1281_361,71.90870322927145,73.96873321663482,72.58118123335933,71.85762210552369
20160330_170302_1281_721,81.8093421400001,84.44080704533341,83.43414037866674,83.43414037866674
20160330_170302_1921_1081,34.3488934462467,33.21234652645761,35.765214338336804,36.15115691101675
20160330_170302_1921_721,59.91283269190766,63.2328241180628,62.76853220259305,64.41440554002116
20160330_170302_1_1081,22.212980962042884,20.80555908078512,21.3108309664429,20.484285442763195
20160330_170302_1_721,55.1167577209086,55.67597773937955,54.811494849211314,53.81126084595225
20160330_170302_641_1,50.29621134335619,48.6588989201185,48.92702975400522,48.66292962913375
20160330_170302_641_1081,30.34845290185142,30.66606305359838,32.994089168581844,32.95604342484754
20160330_170302_641_361,21.04823230570478,20.03259392712824,21.863679172646737,22.065304242415717
20160330_170302_641_721,44.6664530250302,44.93873571957412,45.49740820965639,44.65581743985961
20160330_170308_1281_361,39.744048126402944,42.32448184063417,41.635778991744296,42.310421976679876
20160330_170308_1281_721,47.65111837939606,48.981956239600024,49.01601592551732,48.981664220571126
20160330_170308_1921_1081,41.97809265143045,42.92628843463819,43.24623843630138,44.04035189559576
20160330_170308_1921_361,35.13244091652045,37.168402167749385,36.93032698442012,37.71988087765267
20160330_170308_1921_721,46.0452772868854,47.704974140725916,47.78285987844302,48.14489479851854
20160330_170308_1_361,12.76111111111111,12.76111111111111,15.31333333333333,15.31333333333333
20160330_170308_1_721,57.705219861037946,60.20336199685108,58.84722072111589,60.4320139958563
20160330_170308_641_361,74.97242621297325,76.88855707413462,75.21558626052659,75.92610481981689
20160330_170308_641_721,17.63121533537087,18.38031525559018,19.14010422425976,18.620949886513095
20160330_170348_1281_361,34.06653830098277,34.694736305705334,37.05291154492113,37.64799127346572
20160330_170348_1281_721,46.06777972400958,44.885172911237966,45.183559829643094,45.14633883128629
20160330_170348_1921_721,50.303331573660614,54.252506340502585,53.003153464470564,55.17248212210365
20160330_170348_1_721,45.71282266373342,50.04315076769596,48.71282266373342,51.23091433891182
20160330_170348_641_361,38.0489017767063,40.119414426412646,42.48667955448408,43.45570227633329
20160330_170348_641_721,52.07813420103504,55.00218966419165,56.410953878555624,58.20497893210009
20160330_170428_1081_641,43.18848971488711,44.965973005110214,45.28425393066374,46.709785476358206
20160330_170428_1_641,41.91846305535979,41.21244567883425,41.419674362229955,41.90475752194086
20160330_170428_361_641,50.59723514533253,50.99575571075099,52.435470516120766,53.39613628330425
20160330_170428_721_641,28.51068889581293,30.71374093821425,31.01791111803516,32.22909964589743
20160330_170501_1281_361,52.722287435511674,54.6114426968455,55.547135386019,56.30644457006234
20160330_170501_1281_721,4.444444444444443,4.444444444444443,5.333333333333331,5.333333333333331
20160330_170501_1921_361,58.554707976226,60.18961967904344,61.72324682335627,62.32762320346623
20160330_170501_1921_721,16.022822693219176,16.19395932509477,18.711156026552505,18.5371980849932
20160330_170501_1_721,52.84480788200375,53.06846760336167,52.546280200943244,52.37133222155097
20160330_170501_641_361,31.04634949191385,29.895701528345974,30.830237475894485,30.968007698434064
20160330_170501_641_721,33.07951924925593,33.85629857031636,34.22000784990249,34.442863506899165
20160330_170504_1281_361,37.84885383859722,35.894648670086625,37.735131984149646,38.320338664973974
20160330_170504_1281_721,49.07039212200248,51.75869961623671,51.5661192116349,52.95258561791674
20160330_170504_1921_361,62.352569756656216,66.01471624681903,66.52858852561569,68.85431124773163
20160330_170504_1921_721,7.959100857463437,8.062619828496308,9.292434190796769,9.240985294703155
20160330_170504_1_361,32.19984765166583,31.273449020515997,31.55378405238909,31.31920805758648
20160330_170504_1_721,29.490161546444167,28.704338577490883,29.178762906961275,29.207725022659005
20160330_170504_641_721,62.30603620480586,62.25871247703109,61.1524907161471,61.121716930057104
20160330_170507_1281_361,23.886803193859947,24.628034763188424,26.886803193859944,26.59190569374491
20160330_170507_1281_721,36.080834475339415,37.76352383246023,38.27452104666694,38.32933981852478
20160330_170507_1921_721,46.87071064403906,47.5924379756564,46.56248666347218,46.740915584044146
20160330_170507_1_361,34.099786829474354,33.845923463912946,35.16465297776973,34.42014821364371
20160330_170507_1_721,63.03383643918361,61.224603522051034,62.79994242801589,62.023058006083865
20160330_170507_641_361,35.85747137677786,34.694449410689096,34.730552116179226,34.65377169044203
20160330_170507_641_721,39.60273659287819,36.96693924423021,37.58291530810771,37.554681590992004
20160330_170848_1281_1,39.50768579917732,40.56545300015836,39.5522753776229,38.872503884412765
20160330_170848_1281_361,23.085687149531953,23.627685303407645,24.04339128936269,24.2904710810488
20160330_170848_1281_721,27.8604416182348,28.847669729254292,27.778118909686654,27.174121600389782
20160330_170848_1921_1,20.809613666297967,20.027123454403693,20.269841703178376,20.162254435489004
20160330_170848_1921_361,10.769712293333995,11.129438562497427,11.991934515556217,11.779666817438503
20160330_170848_1921_721,27.993437819448232,28.407437775214316,28.554725014083203,27.877953555598584
20160330_170848_1_1,41.49505141722093,41.452220128994206,41.70229070817136,42.46701108653355
20160330_170848_1_1081,41.971561173154,42.54849845823529,41.990817338567915,41.34594451119129
20160330_170848_1_361,32.94581497042894,34.6334801468865,34.74993341544788,35.625967661442616
20160330_170848_1_721,54.527155780508885,55.23773064725484,54.54370218569857,53.97867043640855
20160330_170848_641_1,15.503083783973423,14.416552953139366,15.613228917974562,15.511337319730572
20160330_170848_641_361,8.888888888888888,8.888888888888888,10.666666666666664,10.666666666666664
20160330_170848_641_721,56.4928811577483,57.57442946693872,55.56760368299026,53.91462316076223
20160330_170922_1281_721,44.55914032303884,43.58149004841031,42.91078137000938,40.630951837455136
20160330_170922_1921_1081,22.34910024902065,21.885824203860132,21.35663009854022,20.17766840985635
20160330_170922_1921_721,24.781492023255673,25.820451829694363,25.063492999560356,23.91244461220588
20160330_170922_1_361,42.65653255940326,40.89732503739581,39.87283586804671,37.325315497331914
20160330_170922_641_1,14.00325710757165,12.988652687777535,12.702493165758083,11.952702507874005
20160330_170922_641_361,40.01674686522884,39.673494853519145,38.40170978889609,36.06585651031807
20160330_170922_641_721,18.436309555443206,18.8092343558594,18.536066010593792,17.597606557107998
20160330_172305_1281_361,46.7532533506156,47.24251259627687,47.21134779647137,47.687154502325704
20160330_172305_1281_721,24.224605476238697,25.905054818635787,25.379605476238698,25.05058306578513
20160330_172305_1921_361,36.41843512235104,36.56011347658217,36.02013374307161,36.33470756490194
20160330_172305_1921_721,31.471062033562003,33.970854352985704,33.13439536689533,33.503100932363665
20160330_172305_1_1081,44.10519466089506,44.15922554187948,43.21972615917407,42.49648782746019
20160330_172305_1_721,26.749143854459412,28.09705349068141,28.96914385445941,28.535134356011525
20160330_172305_641_361,0.6638888888888874,0.6638888888888874,0.796666666666665,0.796666666666665
20160330_172305_641_721,63.74209921308117,64.99960466652313,63.25902834465151,62.73038756976375
20160402_150105_1281_1081,45.48947278938476,43.18071997807582,42.82980995488004,40.29117605567717
20160402_150105_1281_361,46.28429996405378,42.39583225826914,41.72647600274732,39.519485815619994
20160402_150105_1921_1081,34.73964567570097,30.473096527591714,30.878358016159,30.172304674537298
20160402_150105_1921_361,21.08565079415157,19.041436247266542,19.362263813871923,18.893532168777156
20160402_150105_1921_721,20.703711817661098,18.57480237744348,18.395628255610124,17.452428808906685
20160402_150105_1_1,45.323319550189794,41.2948963081471,40.877208439078686,39.30958693384422
20160402_150105_641_1,41.201550662940534,37.194195651349304,38.163492089640485,37.05598098710341
20160402_150105_641_1081,10.761239130366016,9.43882938371779,10.005035394838321,9.77880150427397
20160402_150105_641_361,42.64715361601209,40.63899929496024,40.12445968753139,38.16680210766737
20160402_150105_641_721,45.16704491150867,41.839837893714446,41.65133488230255,39.88619750758629
20160402_150110_1281_1,36.542102516359726,33.644102702795536,33.75887240898282,32.72858704515767
20160402_150110_1281_1081,29.892713814767607,27.65952835306762,28.27708467107648,28.092391749129707
20160402_150110_1281_361,23.18209653220047,22.184828071977403,23.242321929073313,23.004022844901893
20160402_150110_1921_1,23.4213253841044,22.121515651864886,22.744431120558588,21.9290071476739
20160402_150110_1921_1081,14.21278727302577,12.432838903840636,13.26736769446396,13.343394459396194
20160402_150110_1921_361,20.464178826238385,17.39588816192141,17.60811106770444,17.273563916091316
20160402_150110_1921_721,51.26907862785443,49.690889648162276,48.994672255972006,46.407697686664086
20160402_150110_1_1081,33.41930175594482,32.86878147492791,32.437203995966335,31.59859636267899
20160402_150110_1_721,14.729373785271886,14.021899154605663,14.959649566440165,14.607998204548506
20160402_150110_641_1081,26.95123531796385,25.249914883465273,25.544571565267805,24.96500822409935
20160402_150110_641_361,37.86366849668935,34.34806897960593,35.13620361792215,34.49244329849681
20160402_150110_641_721,49.47431275286893,45.840972965801576,45.577497565021595,43.83084544829954
20160402_150300_1281_721,52.47045935494417,50.88132432175808,50.460554212574706,48.67568548009987
20160402_150300_1921_721,22.57003419084607,21.123175962548036,21.395363328393785,20.887208176540913
20160402_150300_1_721,58.2631911749079,56.8503591915284,57.009490830710696,56.318956328228396
20160402_150300_641_721,58.958326101078804,58.285155793962005,57.753374227254575,57.10577956983347
20160402_150304_1281_721,71.43846283538252,69.55896140099141,68.637513810774,67.33588767096303
20160402_150304_1921_721,58.34709816489024,57.19538050611599,56.84980780058581,56.41993505408368
20160402_150304_1_721,50.005591567948684,48.4193365836068,48.1530843411355,46.305866628190415
20160402_150304_641_721,63.40991990329318,60.93936744161221,59.85214212551539,58.67127544371704
20160402_150317_1281_361,56.159304164061965,55.4653990311865,55.59163253451314,55.05719854681853
20160402_150317_1281_721,54.173408960382,51.98857324869132,53.20238096799983,50.68888950746635
20160402_150317_1921_361,44.996599722649094,43.38674979003868,44.13169244668861,43.82739446481941
20160402_150317_1921_721,53.667105260260286,51.451305646342206,50.99045936497395,48.388710104278076
20160402_150317_1_361,17.386637837480233,16.433149048232888,18.158825457339066,17.831290785105157
20160402_150317_1_721,49.664979508478815,48.687146181587515,50.15297683858437,49.49365562612268
20160402_150317_641_361,33.84420585503616,31.963154758287082,33.77963991213006,33.92906104300963
20160402_150317_641_721,50.772428886476085,48.31533351038919,48.739894753170645,47.84215395695127
20160402_150938_1281_1081,52.75811148317596,49.3037016800258,48.48922259428707,46.759891802462676
20160402_150938_1281_721,51.77326022874199,49.30035615851768,49.43015256624455,47.912348700873196
20160402_150938_1921_1081,67.27576099178152,67.61447401552594,67.8476328318668,66.32095782741013
20160402_150938_1921_721,11.085442781177013,9.474267874986593,9.905982380460392,9.869369658438456
20160402_150938_1_1,37.312390646878455,32.734969679134,33.689612869100685,33.44951502645828
20160402_150938_1_361,64.80686084886948,63.81176182712998,62.67688352968924,61.213023051754824
20160402_150938_641_361,32.24283811172294,31.49087151096856,31.5435173989541,31.371200935629485
20160402_150938_641_721,48.18958567995987,47.458479510622084,46.849314605974904,46.169998353262265
20160402_150942_1281_721,57.255693549264834,58.799838640212634,57.261410244905164,56.436967185582375
20160402_150942_1921_1081,29.183234435435295,27.613756563110968,27.582995041541185,26.688110591487803
20160402_150942_1921_721,44.12518765311918,43.933140069915204,43.03088895701726,42.780207903846794
20160402_150942_1_361,74.06614076599627,74.25061400812352,72.38815964952212,72.38448799666648
20160402_150942_641_361,52.64431174037585,51.49942557964382,51.12602844265771,50.8622436662729
20160402_150942_641_721,44.92622223829387,45.01683015515905,44.950331692343624,44.3295302718215
20160402_151837_1281_721,27.879149433177236,28.64640084423599,28.010107091772785,27.13146260702377
20160402_151837_1921_361,29.789249550630874,28.44465675480652,29.03670958108228,28.425071765730948
20160402_151837_1921_721,18.55523845633297,17.48252702014301,17.735562596130507,17.4492307242025
20160402_151837_1_721,28.810263894868054,27.802599815863065,27.41851701514116,26.03193227289382
20160402_151837_641_721,27.928917126550406,27.63494263838594,26.847935309395005,25.694926136999975
20160405_171215_1281_361,31.17252464235894,30.585579042829043,31.120558708418912,31.234727049374094
20160405_171215_1281_721,79.41440379903798,80.282512130819,78.80618425169136,78.21528990859679
20160405_171215_1921_1081,44.68395265805765,42.66335448714844,43.54874145745195,43.30305485250578
20160405_171215_1921_721,51.3453527258467,50.93574513691414,50.19458243307153,49.03638536614039
20160405_171215_1_1,73.47447212664375,75.26451998788424,73.64788217793296,73.01507554343979
20160405_171215_1_361,38.62747970080189,37.6774834507666,38.155052853087156,36.96462273377818
20160405_171215_641_361,66.23136041858628,68.94138882628394,66.9940719139098,66.29527771517282
20160405_171215_641_721,24.969809699532714,24.352753305059537,25.093543392504813,25.154267584735614
20160405_171219_1281_361,29.664046412595635,29.70814297620655,30.41346557772229,30.751703038156126
20160405_171219_1281_721,54.66142568606074,54.346900853632505,53.85856258124579,53.13470598251089
20160405_171219_1921_721,54.89119457002302,57.20436115619798,55.88221760616455,56.05279831164083
20160405_171219_1_361,59.430909501845555,57.333916171123576,58.45283419189373,57.660224893269486
20160405_171219_1_721,56.84964106353678,54.54405565963999,54.97041891935252,53.960319664737696
20160405_171219_641_361,37.05148219474097,39.341689911669,38.49616939535332,38.53000456620192
20160405_171219_641_721,43.36793350753864,43.99921950992622,45.488536408890354,45.39126856365819
20160405_171333_1281_361,21.358449933667735,17.64231550248974,18.197871058045298,18.197871058045298
20160405_171333_1281_721,66.90270399891438,64.92103547268093,64.80066189494455,62.207354799048666
20160405_171333_1921_721,63.409022015015424,61.23615580739574,60.31067198653987,59.14262969816853
20160405_171333_1_361,46.09445839192342,42.26509842780597,42.95053314896801,42.17136393788131
20160405_171333_1_721,39.98469393572982,37.79575136517329,37.77280528427557,37.00698064371263
20160405_171333_641_721,58.1360531147741,55.178948166333754,54.469386448107436,53.26129926160523
20160405_171336_1281_361,79.85910796247812,82.86296336976156,82.86296336976154,83.88728636998249
20160405_171336_1921_1081,27.382501126361554,23.536894476157542,25.016447688623394,25.066894476157543
20160405_171336_1921_361,41.62264616028449,42.51774112850673,45.76070859397298,46.81218199729509
20160405_171336_1921_721,69.45167739914223,73.47975612117929,73.47975612117929,75.56134191931376
20160405_171336_1_361,69.44949522068214,70.98485910724335,71.49285112691041,72.05250102610051
20160405_171336_1_721,37.42374026904233,37.476731212453984,41.556721933442574,41.77901077325668
20160405_171336_641_361,58.170926492902154,60.13721592963622,62.01848847081576,62.77419611196265
20160405_171336_641_721,60.98852585109302,62.69866159971962,64.26046655552675,65.66721076926014
20160405_171353_1281_721,58.11269261422179,59.8507612675855,58.51363841768901,59.10662201339264
20160405_171353_1921_361,16.247402821000133,14.345653075256632,15.633454332695035,15.653430853034411
20160405_171353_1921_721,53.86616408813077,55.433721892993006,54.99846308642225,56.0301155503128
20160405_171353_1_721,75.48313323874034,77.93766782533011,76.60433449199677,77.71983992432561
20160405_171353_641_721,72.78518268136975,75.72448243181434,74.94670465403655,76.67259058954025
20160405_171410_1281_361,34.58790296237041,35.833085164850345,39.5879029623704,40.1606867748562
20160405_171410_1281_721,95.23789955020247,96.19031964016199,96.19031964016199,96.19031964016199
20160405_171410_1921_361,60.09175344954157,64.24119631343264,64.6533129468443,67.24916949280995
20160405_171410_1921_721,67.65142678992137,71.50825370006648,71.50825370006648,74.1211414319371
20160405_171410_1_361,42.15407703445832,38.12929569844501,39.07961589487166,38.48262123471338
20160405_171410_1_721,72.11443766965213,74.28635879157063,73.52876112205146,74.31785658587114
20160405_171410_641_361,37.00522874854532,34.12993924385431,34.67470547912009,33.927983861638026
20160405_171410_641_721,90.44057729142759,90.63153447710825,89.72366482179183,89.45264558821935
20160405_171431_1281_361,68.48806547229977,72.30958415919235,71.55097569045736,73.19655820419865
20160405_171431_1921_361,76.81304399636953,79.78462157523353,78.65017713078907,79.18154630820673
20160405_171431_1_1081,76.40910796712797,78.57672852332276,77.59839518998942,79.1706197070357
20160405_171431_1_721,36.08112939611975,38.5377868516957,39.76779606278642,41.151551761381036
20160405_171431_641_1,54.44941718669332,53.463844806869176,53.42273057053547,53.67509555535539
20160405_171431_641_361,76.73888134030817,79.71045891917214,79.12768114139438,80.22554951669096
20160405_171431_641_721,43.85777599437016,45.085616249119774,46.35056612539091,47.75409882073163
20160405_171453_1281_1,53.66160461042813,50.840438421757405,50.7141842714113,49.93512532236805
20160405_171453_1281_361,79.29643814827546,82.27937274084258,81.1215949630648,81.1215949630648
20160405_171453_1281_721,19.266783137845785,15.887575704637635,16.308584934711316,16.255852494573713
20160405_171453_1921_1,15.625474469697048,15.13360055960872,15.609701204837876,15.717067174188218
20160405_171453_1921_1081,80.18029554608395,82.72209981691884,82.72209981691884,84.14423643686717
20160405_171453_1921_361,46.10897049561948,41.87250931877388,44.94290643973767,45.13082659901245
20160405_171453_1921_721,68.48418970828384,70.65336047655927,69.47935275780806,69.02647831524061
20160405_171453_1_1081,27.4795166367734,24.254618983827275,25.064703047874048,24.627889625769615
20160405_171453_1_721,84.08736673944091,86.47047168721359,86.47047168721357,87.26989339155273
20160405_171453_641_361,71.25078875885829,70.78648488173498,70.20328961810604,70.14702153434452
20160405_171453_641_721,66.18400127617244,65.75204697342112,64.80591400316742,64.61724473922312
20160405_171456_1281_361,57.17440498359028,59.77681968843065,59.20676060091205,59.83519771746497
20160405_171456_1281_721,55.29522559681253,55.34602146363079,55.15487184409987,55.46070193873409
20160405_171456_1921_1081,85.6022110893601,87.43121331593254,86.38065776037698,86.38065776037698
20160405_171456_1921_721,54.02599112324975,54.32214207496472,54.63571937681002,54.5736382949092
20160405_171456_1_1,78.39684182232754,81.11258772408938,81.11258772408937,82.71747345786203
20160405_171456_1_361,30.89883775933742,31.972859818933124,35.89883775933742,36.867114326661344
20160405_171456_641_361,78.51703095543935,80.87263997529917,79.78152886418806,80.63140254212927
20160405_171712_1281_1,33.0892008860468,31.48365634955234,34.28418919695667,34.46807279180656
20160405_171712_1281_361,87.66271333834769,89.72961511512261,89.32905955956704,89.32905955956704
20160405_171712_1281_721,37.501613548900195,36.76220185463107,39.014836001915526,38.82935587788457
20160405_171712_1921_1,44.41279894816251,46.054608024864116,45.71585295541174,46.678860408545894
20160405_171712_1921_1081,61.313835890549306,63.27370423761969,64.28601721755992,66.1286649747812
20160405_171712_1921_721,44.57798149428733,45.8841702714237,47.33304394956079,48.48908228360015
20160405_171712_1_361,83.12473226502794,85.21644015068077,85.21644015068077,86.49978581202237
20160405_171712_1_721,48.04875495313527,45.901743030076965,49.44481786335343,49.66174318484416
20160405_171712_641_361,31.47314258173478,28.617852605748045,29.762718561650797,29.54878215358232
